Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
8,3,4,0,,,,8.13,0,0,0,0
8,4,4,0,,,,10.02,0,0,0,0
8,5,4,0,,,,28.44,0,0,0,0
8,6,4,0,,,,52.44,0,0,0,0
8,7,4,0,,,,57.69,0,0,0,0.06939
8,8,4,0,,,,68.01,0,0,0,0.3084
8,9,4,0,,,,66.6,0,0,0,1.16421
8,10,4,0,,,,63.51,0,0,0,3.61599
8,11,4,0,,,,65.49,0,0,0,3.95523
8,12,4,0,,,,71.19,0,0,0,1.47261
8,13,4,0,,,,69.24,0,0,0,1.04085
8,14,4,0,,,,68.73,0,0,0,1.37238
8,15,4,0,,,,65.91,0,0,0,1.20276
8,16,4,0,,,,72.36,0,0,0,1.0794
8,17,4,0,,,,57.6,0,0,0,1.3107
8,18,4,0,,,,37.98,0,0,0,0.63222
8,19,4,0,,,,32.07,0,0,0,0.34695
8,20,4,0,,,,32.34,0,0,0,0.26985
8,21,4,0,,,,13.29,0,0,0,0.13878
8,22,4,0,,,,10.86,0,0,0,0.01542
8,23,4,0,,,,9.96,0,0,0,0
8,24,4,0,,,,11.31,0,0,0,0
8,1,5,0,,,,8.82,0,0,0,0
8,2,5,0,,,,8.73,0,0,0,0
8,3,5,0,,,,9.27,0,0,0,0
8,4,5,0,,,,11.94,0,0,0,0
8,5,5,0,,,,31.17,0,0,0,0
8,6,5,0,,,,60.6,0,0,0,0
8,7,5,0,,,,58.8,0,0,0,0.12336
8,8,5,0,,,,72.33,0,0,0,0.44718
8,9,5,0,,,,68.88,0,0,0,1.43406
8,10,5,0,,,,69.15,0,0,0,1.21047
8,11,5,0,,,,66.06,0,0,0,2.49804
8,12,5,0,,,,63.33,0,0,0,3.56973
8,13,5,0,,,,61.08,0,0,0,4.5489
8,14,5,0,,,,63.45,0,0,0,3.28446
8,15,5,0,,,,62.7,0,0,0,2.72163
8,16,5,0,,,,67.29,0,0,0,2.32071
8,17,5,0,,,,47.55,0,0,0,1.81185
8,18,5,0,,,,15.99,0,0,0,1.45719
8,19,5,0,,,,9.99,0,0,0,1.02543
8,20,5,0,,,,12.15,0,0,0,1.11795
8,21,5,0,,,,8.7,0,0,0,0.43947
8,22,5,0,,,,9.24,0,0,0,0.10794
8,23,5,0,,,,9.51,0,0,0,0
8,24,5,0,,,,9.42,0,0,0,0
8,1,6,0,,,,10.83,0,0,0,0
8,2,6,0,,,,8.97,0,0,0,0
8,3,6,0,,,,9.75,0,0,0,0
8,4,6,0,,,,8.7,0,0,0,0
8,5,6,0,,,,20.22,0,0,0,0
8,6,6,0,,,,31.53,0,0,0,0
8,7,6,0,,,,30.96,0,0,0,0.0771
8,8,6,0,,,,31.08,0,0,0,0.31611
8,9,6,0,,,,30.96,0,0,0,0.41634
8,10,6,0,,,,28.77,0,0,0,0.54741
8,11,6,0,,,,29.07,0,0,0,0.97917
8,12,6,0,,,,29.85,0,0,0,0.87123
8,13,6,0,,,,26.82,0,0,0,1.13337
8,14,6,0,,,,30.99,0,0,0,1.74246
8,15,6,0,,,,26.55,0,0,0,1.86582
8,16,6,0,,,,19.83,0,0,0,1.21047
8,17,6,0,,,,9.36,0,0,0,1.88124
8,18,6,0,,,,11.49,0,0,0,2.13567
8,19,6,0,,,,11.43,0,0,0,1.17192
8,20,6,0,,,,10.92,0,0,0,0.77871
8,21,6,0,,,,8.28,0,0,0,0.53199
8,22,6,0,,,,8.49,0,0,0,0.0771
8,23,6,0,,,,11.34,0,0,0,0
8,24,6,0,,,,10.2,0,0,0,0
8,1,7,0,,,,10.29,0,0,0,0
8,2,7,0,,,,9.03,0,0,0,0
8,3,7,0,,,,8.97,0,0,0,0
8,4,7,0,,,,11.4,0,0,0,0
8,5,7,0,,,,10.56,0,0,0,0
8,6,7,0,,,,9.21,0,0,0,0
8,7,7,0,,,,9.15,0,0,0,0.3084
8,8,7,0,,,,9.27,0,0,0,1.31841
8,9,7,0,,,,7.95,0,0,0,2.48262
8,10,7,0,,,,7.08,0,0,0,4.21737
8,11,7,0,,,,6.36,0,0,0,4.20195
8,12,7,0,,,,7.77,0,0,0,4.87272
8,13,7,0,,,,6.48,0,0,0,4.3947
8,14,7,0,,,,6.72,0,0,0,4.74165
8,15,7,0,,,,6.39,0,0,0,5.89815
8,16,7,0,,,,7.44,0,0,0,4.72623
8,17,7,0,,,,6.21,0,0,0,5.08089
8,18,7,0,,,,6.66,0,0,0,3.53118
8,19,7,0,,,,7.41,0,0,0,4.3176
8,20,7,0,,,,6.39,0,0,0,1.3107
8,21,7,0,,,,6.54,0,0,0,0.62451
8,22,7,0,,,,7.2,0,0,0,0.13878
8,23,7,0,,,,8.19,0,0,0,0
8,24,7,0,,,,7.71,0,0,0,0
8,1,1,0,,,,7.62,0,0,0,0
8,2,1,0,,,,8.4,0,0,0,0
8,3,1,0,,,,8.46,0,0,0,0
8,4,1,0,,,,11.13,0,0,0,0
8,5,1,0,,,,33.09,0,0,0,0
8,6,1,0,,,,49.68,0,0,0,0
8,7,1,0,,,,56.31,0,0,0,0.17733
8,8,1,0,,,,71.34,0,0,0,0.67848
8,9,1,0,,,,64.14,0,0,0,1.66536
8,10,1,0,,,,58.08,0,0,0,1.17192
8,11,1,0,,,,54,0,0,0,1.3878
8,12,1,0,,,,49.8,0,0,0,2.26674
8,13,1,0,,,,43.62,0,0,0,3.21507
8,14,1,0,,,,46.32,0,0,0,0.68619
8,15,1,0,,,,43.05,0,0,0,1.36467
8,16,1,0,,,,46.86,0,0,0,1.20276
8,17,1,0,,,,35.79,0,0,0,1.6191
8,18,1,0,,,,15.93,0,0,0,2.53659
8,19,1,0,,,,8.73,0,0,0,2.44407
8,20,1,0,,,,11.22,0,0,0,0.87123
8,21,1,0,,,,7.71,0,0,0,0.3084
8,22,1,0,,,,7.74,0,0,0,0.02313
8,23,1,0,,,,8.07,0,0,0,0
8,24,1,0,,,,9.33,0,0,0,0
8,1,2,0,,,,8.82,0,0,0,0
8,2,2,0,,,,7.98,0,0,0,0
8,3,2,0,,,,7.98,0,0,0,0
8,4,2,0,,,,8.01,0,0,0,0
8,5,2,0,,,,20.49,0,0,0,0
8,6,2,0,,,,41.76,0,0,0,0
8,7,2,0,,,,53.52,0,0,0,0.02313
8,8,2,0,,,,59.76,0,0,0,0.16191
8,9,2,0,,,,59.46,0,0,0,0.40863
8,10,2,0,,,,60.03,0,0,0,1.01001
8,11,2,0,,,,57.84,0,0,0,1.16421
8,12,2,0,,,,55.5,0,0,0,2.22819
8,13,2,0,,,,49.89,0,0,0,3.2382
8,14,2,0,,,,51.39,0,0,0,2.38239
8,15,2,0,,,,47.4,0,0,0,2.5443
8,16,2,0,,,,54.39,0,0,0,2.35155
8,17,2,0,,,,42.69,0,0,0,1.35696
8,18,2,0,,,,14.61,0,0,0,0.71703
8,19,2,0,,,,10.29,0,0,0,0.47031
8,20,2,0,,,,11.64,0,0,0,0.43947
8,21,2,0,,,,8.43,0,0,0,0.02313
8,22,2,0,,,,8.88,0,0,0,0
8,23,2,0,,,,9.48,0,0,0,0
8,24,2,0,,,,10.44,0,0,0,0
8,1,3,0,,,,8.19,0,0,0,0
8,2,3,0,,,,8.43,0,0,0,0
8,3,3,0,,,,8.13,0,0,0,0
8,4,3,0,,,,9.87,0,0,0,0
8,5,3,0,,,,33.84,0,0,0,0
8,6,3,0,,,,54.57,0,0,0,0
8,7,3,0,,,,58.71,0,0,0,0.06168
8,8,3,0,,,,69.78,0,0,0,0.22359
8,9,3,0,,,,71.7,0,0,0,0.41634
8,10,3,0,,,,67.68,0,0,0,0.95604
8,11,3,0,,,,66.18,0,0,0,1.56513
8,12,3,0,,,,68.37,0,0,0,2.49033
8,13,3,0,,,,66.99,0,0,0,3.26133
8,14,3,0,,,,66.48,0,0,0,4.03233
8,15,3,0,,,,67.92,0,0,0,3.855
8,16,3,0,,,,68.31,0,0,0,3.93981
8,17,3,0,,,,53.97,0,0,0,2.52888
8,18,3,0,,,,36.63,0,0,0,1.20276
8,19,3,0,,,,32.43,0,0,0,1.11024
8,20,3,0,,,,34.41,0,0,0,0.62451
8,21,3,0,,,,10.5,0,0,0,0.33153
8,22,3,0,,,,11.82,0,0,0,0.02313
8,23,3,0,,,,8.94,0,0,0,0
8,24,3,0,,,,8.73,0,0,0,0
8,1,4,0,,,,13.02,0,0,0,0
8,2,4,0,,,,9.6,0,0,0,0
8,3,4,0,,,,10.08,0,0,0,0
8,4,4,0,,,,15.84,0,0,0,0
8,5,4,0,,,,38.13,0,0,0,0
8,6,4,0,,,,57.51,0,0,0,0.02313
8,7,4,0,,,,62.31,0,0,0,0.21588
8,8,4,0,,,,66.24,0,0,0,1.43406
8,9,4,0,,,,66.36,0,0,0,2.03544
8,10,4,0,,,,61.95,0,0,0,3.58515
8,11,4,0,,,,60.06,0,0,0,5.28906
8,12,4,0,,,,64.56,0,0,0,3.99378
8,13,4,0,,,,61.17,0,0,0,6.02922
8,14,4,0,,,,59.52,0,0,0,5.87502
8,15,4,0,,,,60.51,0,0,0,5.80563
8,16,4,0,,,,59.76,0,0,0,6.72312
8,17,4,0,,,,53.67,0,0,0,3.94752
8,18,4,0,,,,35.16,0,0,0,2.40552
8,19,4,0,,,,30.66,0,0,0,2.25903
8,20,4,0,,,,34.83,0,0,0,0.6939
8,21,4,0,,,,11.82,0,0,0,0.24672
8,22,4,0,,,,14.79,0,0,0,0.08481
8,23,4,0,,,,8.85,0,0,0,0
8,24,4,0,,,,9.63,0,0,0,0
8,1,5,0,,,,9.36,0,0,0,0
8,2,5,0,,,,9.84,0,0,0,0
8,3,5,0,,,,11.85,0,0,0,0
8,4,5,0,,,,10.95,0,0,0,0
8,5,5,0,,,,33.45,0,0,0,0
8,6,5,0,,,,58.77,0,0,0,0
8,7,5,0,,,,57.93,0,0,0,0.12336
8,8,5,0,,,,72.93,0,0,0,0.75558
8,9,5,0,,,,68.43,0,0,0,2.25132
8,10,5,0,,,,64.95,0,0,0,2.49033
8,11,5,0,,,,50.97,0,0,0,4.55661
8,12,5,0,,,,57.33,0,0,0,1.80414
8,13,5,0,,,,51.33,0,0,0,3.09171
8,14,5,0,,,,54.24,0,0,0,5.68998
8,15,5,0,,,,54.24,0,0,0,4.60287
8,16,5,0,,,,51.03,0,0,0,6.19884
8,17,5,0,,,,38.61,0,0,0,5.80563
8,18,5,0,,,,12.21,0,0,0,4.17111
8,19,5,0,,,,10.92,0,0,0,2.15109
8,20,5,0,,,,9.54,0,0,0,1.41864
8,21,5,0,,,,11.31,0,0,0,0.67848
8,22,5,0,,,,8.19,0,0,0,0.00771
8,23,5,0,,,,8.34,0,0,0,0
8,24,5,0,,,,7.41,0,0,0,0
8,1,6,0,,,,8.76,0,0,0,0
8,2,6,0,,,,8.4,0,0,0,0
8,3,6,0,,,,8.55,0,0,0,0
8,4,6,0,,,,10.38,0,0,0,0
8,5,6,0,,,,18.51,0,0,0,0
8,6,6,0,,,,30.93,0,0,0,0
8,7,6,0,,,,27.9,0,0,0,0.03084
8,8,6,0,,,,28.89,0,0,0,0.48573
8,9,6,0,,,,27.27,0,0,0,0.86352
8,10,6,0,,,,28.14,0,0,0,1.68849
8,11,6,0,,,,25.2,0,0,0,4.46409
8,12,6,0,,,,27.03,0,0,0,5.68227
8,13,6,0,,,,23.1,0,0,0,7.28595
8,14,6,0,,,,25.65,0,0,0,6.06777
8,15,6,0,,,,21.09,0,0,0,5.23509
8,16,6,0,,,,14.43,0,0,0,5.1657
8,17,6,0,,,,8.43,0,0,0,5.65143
8,18,6,0,,,,9.33,0,0,0,2.43636
8,19,6,0,,,,9.54,0,0,0,0.83268
8,20,6,0,,,,8.79,0,0,0,0.67077
8,21,6,0,,,,7.29,0,0,0,0.16191
8,22,6,0,,,,8.31,0,0,0,0.02313
8,23,6,0,,,,8.73,0,0,0,0
8,24,6,0,,,,8.16,0,0,0,0
8,1,7,0,,,,7.92,0,0,0,0
8,2,7,0,,,,7.8,0,0,0,0
8,3,7,0,,,,8.58,0,0,0,0
8,4,7,0,,,,8.46,0,0,0,0
8,5,7,0,,,,10.05,0,0,0,0
8,6,7,0,,,,8.19,0,0,0,0
8,7,7,0,,,,8.28,0,0,0,0.04626
8,8,7,0,,,,7.65,0,0,0,0.26985
8,9,7,0,,,,7.65,0,0,0,0.8481
8,10,7,0,,,,7.92,0,0,0,1.24902
8,11,7,0,,,,8.52,0,0,0,2.59827
8,12,7,0,,,,7.26,0,0,0,2.52888
8,13,7,0,,,,6.51,0,0,0,3.084
8,14,7,0,,,,6.78,0,0,0,4.66455
8,15,7,0,,,,6.72,0,0,0,6.58434
8,16,7,0,,,,8.07,0,0,0,1.86582
8,17,7,0,,,,7.32,0,0,0,0.91749
8,18,7,0,,,,7.62,0,0,0,1.13337
8,19,7,0,,,,7.77,0,0,0,1.37238
8,20,7,0,,,,8.04,0,0,0,1.08711
8,21,7,0,,,,9.63,0,0,0,0.14649
8,22,7,0,,,,8.22,0,0,0,0
8,23,7,0,,,,9.3,0,0,0,0
8,24,7,0,,,,10.47,0,0,0,0
8,1,1,0,,,,11.04,0,0,0,0
8,2,1,0,,,,13.38,0,0,0,0
8,3,1,0,,,,14.16,0,0,0,0
8,4,1,0,,,,22.53,0,0,0,0
8,5,1,0,,,,40.92,0,0,0,0
8,6,1,0,,,,60.51,0,0,0,0
8,7,1,0,,,,61.56,0,0,0,0.05397
8,8,1,0,,,,75.09,0,0,0,0.42405
8,9,1,0,,,,72.6,0,0,0,0.35466
8,10,1,0,,,,68.94,0,0,0,0.71703
8,11,1,0,,,,68.19,0,0,0,2.21277
8,12,1,0,,,,66.69,0,0,0,2.52117
8,13,1,0,,,,62.07,0,0,0,2.93751
8,14,1,0,,,,60.06,0,0,0,5.06547
8,15,1,0,,,,63.15,0,0,0,4.92669
8,16,1,0,,,,65.82,0,0,0,4.52577
8,17,1,0,,,,52.83,0,0,0,0
8,18,1,0,,,,19.05,0,0,0,0
8,19,1,0,,,,9.75,0,0,0,0
8,20,1,0,,,,14.4,0,0,0,0
8,21,1,0,,,,9.48,0,0,0,0
8,22,1,0,,,,8.04,0,0,0,0
8,23,1,0,,,,9.51,0,0,0,0
8,24,1,0,,,,9.78,0,0,0,4.7031
8,1,2,0,,,,9.15,0,0,0,0
8,2,2,0,,,,11.85,0,0,0,0
8,3,2,0,,,,11.4,0,0,0,0
8,4,2,0,,,,12.18,0,0,0,0
8,5,2,0,,,,34.35,0,0,0,0
8,6,2,0,,,,56.49,0,0,0,0
8,7,2,0,,,,58.14,0,0,0,0
8,8,2,0,,,,71.16,0,0,0,0
8,9,2,0,,,,73.71,0,0,0,0
8,10,2,0,,,,67.44,0,0,0,0
8,11,2,0,,,,62.76,0,0,0,0
8,12,2,0,,,,54.36,0,0,0,5.48181
8,13,2,0,,,,49.47,0,0,0,5.49723
8,14,2,0,,,,53.22,0,0,0,6.17571
8,15,2,0,,,,48.69,0,0,0,4.48722
8,16,2,0,,,,48.63,0,0,0,4.13256
8,17,2,0,,,,33.51,0,0,0,3.23049
8,18,2,0,,,,13.8,0,0,0,2.65224
8,19,2,0,,,,9.12,0,0,0,1.81956
8,20,2,0,,,,10.02,0,0,0,0.81726
8,21,2,0,,,,6.66,0,0,0,0.40863
